symbol,time_str,std,direction,score,entry,dmi_1h,dmi_4h,dmi_1d,sw_1h,sw_4h,sw_1d,srsi_1h,srsi_4h,srsi_1d,adx_1h,adx_4h,adx_1d,macd_1h,macd_4h,macd_1d,bbp_1h,bbp_4h,bbp_1d,cci_1h,cci_4h,cci_1d,ema_1h,ema_4h,ema_1d,boll_1h,boll_4h,boll_1d,cci_dir_1h,cci_dir_4h,cci_dir_1d,win_4H,pct_4H,win_12H,pct_12H,win_24H,pct_24H
HMSTR-USDT,2026-05-21 04:00,DMI纯分,多,6,0.0002,多,空,多,多,多,多,19.8239,100.0000,10.6265,23.7355,39.9313,42.6763,0.0000,-0.0000,-0.0000,0.6827,1.0246,0.2365,70.2300,160.2972,-79.5599,多,空,空,N/A,空,多,多,空,空,1,0.5968,1,0.0663,1,0.5305
HMSTR-USDT,2026-05-21 04:00,摆动点,多,7,0.0002,多,空,多,多,多,多,19.8239,100.0000,10.6265,23.7355,39.9313,42.6763,0.0000,-0.0000,-0.0000,0.6827,1.0246,0.2365,70.2300,160.2972,-79.5599,多,空,空,N/A,空,多,多,空,空,1,0.5968,1,0.0663,1,0.5305
HMSTR-USDT,2026-05-21 05:00,DMI纯分,多,6,0.0001,多,空,多,多,多,多,6.9171,100.0000,10.6265,23.0567,39.9313,42.6763,0.0000,-0.0000,-0.0000,0.4864,1.0246,0.2365,16.4884,160.2972,-79.5599,多,空,空,N/A,空,多,多,空,空,1,0.8005,1,2.0013,1,1.1341
HMSTR-USDT,2026-05-21 05:00,摆动点,多,7,0.0001,多,空,多,多,多,多,6.9171,100.0000,10.6265,23.0567,39.9313,42.6763,0.0000,-0.0000,-0.0000,0.4864,1.0246,0.2365,16.4884,160.2972,-79.5599,多,空,空,N/A,空,多,多,空,空,1,0.8005,1,2.0013,1,1.1341
HMSTR-USDT,2026-05-21 06:00,摆动点,多,6,0.0002,多,空,多,多,多,多,34.9675,100.0000,10.6265,22.8299,39.9313,42.6763,0.0000,-0.0000,-0.0000,0.7543,1.0246,0.2365,59.0353,160.2972,-79.5599,多,空,空,空,空,多,多,空,空,0,-1.0575,1,0.4627,1,0.0661
HMSTR-USDT,2026-05-21 07:00,摆动点,多,6,0.0002,多,空,多,多,多,多,56.7387,100.0000,10.6265,22.9265,39.9313,42.6763,0.0000,-0.0000,-0.0000,0.8908,1.0246,0.2365,99.5935,160.2972,-79.5599,多,空,空,空,空,多,多,空,空,0,-1.2500,1,0.6579,1,0.1974
HMSTR-USDT,2026-05-21 08:00,摆动点,多,6,0.0002,多,空,多,多,多,多,59.5313,78.6547,10.6265,23.3123,38.0278,42.6763,0.0000,-0.0000,-0.0000,0.7948,0.7313,0.2365,119.4494,112.0332,-79.5599,多,空,空,空,空,多,空,空,空,0,-0.7251,1,0.5274,0,0.0000
HMSTR-USDT,2026-05-21 09:00,摆动点,多,6,0.0002,多,空,多,多,多,多,42.8001,78.6547,10.6265,23.2828,38.0278,42.6763,0.0000,-0.0000,-0.0000,0.6393,0.7313,0.2365,85.3195,112.0332,-79.5599,多,空,空,N/A,空,多,多,空,空,0,-0.2647,1,0.8604,1,0.0662
HMSTR-USDT,2026-05-21 10:00,DMI纯分,多,6,0.0001,多,空,多,多,多,多,14.9938,78.6547,10.6265,21.7171,38.0278,42.6763,0.0000,-0.0000,-0.0000,0.1597,0.7313,0.2365,-30.0885,112.0332,-79.5599,多,空,空,多,空,多,空,空,空,0,0.0000,1,1.6032,1,1.0020
HMSTR-USDT,2026-05-21 10:00,摆动点,多,7,0.0001,多,空,多,多,多,多,14.9938,78.6547,10.6265,21.7171,38.0278,42.6763,0.0000,-0.0000,-0.0000,0.1597,0.7313,0.2365,-30.0885,112.0332,-79.5599,多,空,空,多,空,多,空,空,空,0,0.0000,1,1.6032,1,1.0020
HMSTR-USDT,2026-05-21 11:00,DMI纯分,多,6,0.0002,多,空,多,多,多,多,13.5826,78.6547,10.6265,20.2632,38.0278,42.6763,0.0000,-0.0000,-0.0000,0.2789,0.7313,0.2365,-91.9831,112.0332,-79.5599,多,空,空,多,空,多,空,空,空,1,0.4664,1,1.3324,1,1.1992
HMSTR-USDT,2026-05-21 11:00,摆动点,多,7,0.0002,多,空,多,多,多,多,13.5826,78.6547,10.6265,20.2632,38.0278,42.6763,0.0000,-0.0000,-0.0000,0.2789,0.7313,0.2365,-91.9831,112.0332,-79.5599,多,空,空,多,空,多,空,空,空,1,0.4664,1,1.3324,1,1.1992
HMSTR-USDT,2026-05-21 12:00,摆动点,多,6,0.0002,空,空,多,多,多,多,20.5768,81.9334,10.6265,19.1159,36.4383,42.6763,0.0000,-0.0000,-0.0000,0.4350,0.8015,0.2365,-86.0927,87.2046,-79.5599,多,空,空,N/A,空,多,空,多,空,1,0.1992,1,0.1328,1,1.4608
HMSTR-USDT,2026-05-21 13:00,摆动点,多,6,0.0002,空,空,多,多,多,多,27.2450,81.9334,10.6265,17.9421,36.4383,42.6763,0.0000,-0.0000,-0.0000,0.4629,0.8015,0.2365,-72.2045,87.2046,-79.5599,多,空,空,N/A,空,多,空,多,空,1,1.4599,1,0.5972,1,0.9290
HMSTR-USDT,2026-05-21 14:00,摆动点,多,7,0.0001,空,空,多,多,多,多,9.7577,81.9334,10.6265,16.7392,36.4383,42.6763,0.0000,-0.0000,-0.0000,0.0727,0.8015,0.2365,-94.5338,87.2046,-79.5599,多,空,空,多,空,多,空,多,空,1,1.5364,1,1.6032,1,0.8016
HMSTR-USDT,2026-05-21 15:00,摆动点,多,6,0.0002,多,空,多,多,多,多,33.9776,81.9334,10.6265,16.1201,36.4383,42.6763,0.0000,-0.0000,-0.0000,0.4980,0.8015,0.2365,-23.9824,87.2046,-79.5599,多,空,空,N/A,空,多,空,多,空,1,1.4589,1,0.7958,1,0.0663
HMSTR-USDT,2026-05-21 16:00,DMI纯分,多,6,0.0002,多,多,多,多,多,多,38.5220,91.4811,14.3006,15.5454,33.9123,40.9391,0.0000,-0.0000,-0.0000,0.5352,1.0218,0.2446,9.0090,153.2185,-74.9107,多,空,空,N/A,空,多,多,空,空,1,1.0603,1,0.4639,0,-0.2651
HMSTR-USDT,2026-05-21 16:00,摆动点,多,6,0.0002,多,多,多,多,多,多,38.5220,91.4811,14.3006,15.5454,33.9123,40.9391,0.0000,-0.0000,-0.0000,0.5352,1.0218,0.2446,9.0090,153.2185,-74.9107,多,空,空,N/A,空,多,多,空,空,1,1.0603,1,0.4639,0,-0.2651
HMSTR-USDT,2026-05-21 17:00,DMI纯分,多,6,0.0002,多,多,多,多,多,多,81.7053,91.4811,14.3006,16.5194,33.9123,40.9391,0.0000,-0.0000,-0.0000,1.1314,1.0218,0.2446,161.2806,153.2185,-74.9107,多,空,空,空,空,多,空,空,空,0,-0.3270,0,-0.8502,0,-1.4388
HMSTR-USDT,2026-05-21 17:00,摆动点,多,6,0.0002,多,多,多,多,多,多,81.7053,91.4811,14.3006,16.5194,33.9123,40.9391,0.0000,-0.0000,-0.0000,1.1314,1.0218,0.2446,161.2806,153.2185,-74.9107,多,空,空,空,空,多,空,空,空,0,-0.3270,0,-0.8502,0,-1.4388
HMSTR-USDT,2026-05-21 18:00,DMI纯分,多,6,0.0002,多,多,多,多,多,多,68.3388,91.4811,14.3006,17.8913,33.9123,40.9391,0.0000,-0.0000,-0.0000,0.8094,1.0218,0.2446,170.7042,153.2185,-74.9107,多,空,空,空,空,多,空,空,空,1,0.0658,0,-0.3947,0,-2.1711
HMSTR-USDT,2026-05-21 18:00,摆动点,多,6,0.0002,多,多,多,多,多,多,68.3388,91.4811,14.3006,17.8913,33.9123,40.9391,0.0000,-0.0000,-0.0000,0.8094,1.0218,0.2446,170.7042,153.2185,-74.9107,多,空,空,空,空,多,空,空,空,1,0.0658,0,-0.3947,0,-2.1711
HMSTR-USDT,2026-05-21 19:00,DMI纯分,多,6,0.0002,多,多,多,多,多,多,88.4255,91.4811,14.3006,19.1651,33.9123,40.9391,0.0000,-0.0000,-0.0000,1.0156,1.0218,0.2446,168.1364,153.2185,-74.9107,多,空,空,空,空,多,空,空,空,0,-0.5882,0,-0.4575,0,-4.6405
HMSTR-USDT,2026-05-21 19:00,摆动点,多,6,0.0002,多,多,多,多,多,多,88.4255,91.4811,14.3006,19.1651,33.9123,40.9391,0.0000,-0.0000,-0.0000,1.0156,1.0218,0.2446,168.1364,153.2185,-74.9107,多,空,空,空,空,多,空,空,空,0,-0.5882,0,-0.4575,0,-4.6405
HMSTR-USDT,2026-05-21 20:00,DMI纯分,多,6,0.0002,多,多,多,多,多,多,74.5501,87.6927,14.3006,20.4843,31.5667,40.9391,0.0000,-0.0000,-0.0000,0.8601,0.8655,0.2446,143.3608,127.9403,-74.9107,多,空,空,空,空,多,空,空,空,0,-1.1148,0,-0.5246,0,-3.8033
HMSTR-USDT,2026-05-21 20:00,摆动点,多,6,0.0002,多,多,多,多,多,多,74.5501,87.6927,14.3006,20.4843,31.5667,40.9391,0.0000,-0.0000,-0.0000,0.8601,0.8655,0.2446,143.3608,127.9403,-74.9107,多,空,空,空,空,多,空,空,空,0,-1.1148,0,-0.5246,0,-3.8033
HMSTR-USDT,2026-05-21 21:00,DMI纯分,多,6,0.0002,多,多,多,多,多,多,73.1682,87.6927,14.3006,21.7796,31.5667,40.9391,0.0000,-0.0000,-0.0000,0.8039,0.8655,0.2446,123.1333,127.9403,-74.9107,多,空,空,空,空,多,空,空,空,0,-0.5249,0,-0.7874,0,-3.2152
HMSTR-USDT,2026-05-21 21:00,摆动点,多,6,0.0002,多,多,多,多,多,多,73.1682,87.6927,14.3006,21.7796,31.5667,40.9391,0.0000,-0.0000,-0.0000,0.8039,0.8655,0.2446,123.1333,127.9403,-74.9107,多,空,空,空,空,多,空,空,空,0,-0.5249,0,-0.7874,0,-3.2152
HMSTR-USDT,2026-05-21 22:00,DMI纯分,多,6,0.0002,多,多,多,多,多,多,61.6412,87.6927,14.3006,22.3533,31.5667,40.9391,0.0000,-0.0000,-0.0000,0.7089,0.8655,0.2446,74.3676,127.9403,-74.9107,多,空,空,空,空,多,多,空,空,0,0.0000,0,-0.5917,0,-3.4188
HMSTR-USDT,2026-05-21 22:00,摆动点,多,6,0.0002,多,多,多,多,多,多,61.6412,87.6927,14.3006,22.3533,31.5667,40.9391,0.0000,-0.0000,-0.0000,0.7089,0.8655,0.2446,74.3676,127.9403,-74.9107,多,空,空,空,空,多,多,空,空,0,0.0000,0,-0.5917,0,-3.4188
HMSTR-USDT,2026-05-21 23:00,DMI纯分,多,6,0.0002,多,多,多,多,多,多,59.0628,87.6927,14.3006,22.0231,31.5667,40.9391,0.0000,-0.0000,-0.0000,0.6934,0.8655,0.2446,50.7386,127.9403,-74.9107,多,空,空,N/A,空,多,多,空,空,0,-0.0657,0,-0.1315,0,-4.6680
HMSTR-USDT,2026-05-21 23:00,摆动点,多,6,0.0002,多,多,多,多,多,多,59.0628,87.6927,14.3006,22.0231,31.5667,40.9391,0.0000,-0.0000,-0.0000,0.6934,0.8655,0.2446,50.7386,127.9403,-74.9107,多,空,空,N/A,空,多,多,空,空,0,-0.0657,0,-0.1315,0,-4.6680
HMSTR-USDT,2026-05-22 00:00,摆动点,多,6,0.0002,多,空,多,多,多,多,24.4412,86.1848,14.3006,20.9504,29.6527,40.9391,0.0000,-0.0000,-0.0000,0.3731,0.8163,0.2446,-9.2268,95.3597,-74.9107,多,空,空,N/A,空,多,空,多,空,1,0.5305,1,1.3263,0,-3.1830
HMSTR-USDT,2026-05-22 01:00,摆动点,多,6,0.0002,多,空,多,多,多,多,34.7332,86.1848,14.3006,19.7124,29.6527,40.9391,0.0000,-0.0000,-0.0000,0.5520,0.8163,0.2446,-8.7318,95.3597,-74.9107,多,空,空,N/A,空,多,空,多,空,0,0.0000,1,0.3298,0,-3.0343
HMSTR-USDT,2026-05-22 02:00,摆动点,多,6,0.0002,多,空,多,多,多,多,41.9514,86.1848,14.3006,19.2969,29.6527,40.9391,0.0000,-0.0000,-0.0000,0.6694,0.8163,0.2446,52.5953,95.3597,-74.9107,多,空,空,N/A,空,多,多,多,空,0,-0.4602,0,-0.7890,0,-2.9586
HMSTR-USDT,2026-05-22 03:00,摆动点,多,6,0.0002,多,空,多,多,多,多,46.6083,86.1848,14.3006,19.1995,29.6527,40.9391,0.0000,-0.0000,-0.0000,0.6438,0.8163,0.2446,53.5940,95.3597,-74.9107,多,空,空,N/A,空,多,多,多,空,1,0.1974,0,-0.7237,0,-2.6974
HMSTR-USDT,2026-05-22 04:00,摆动点,多,6,0.0002,多,空,多,多,多,多,33.8693,86.3919,14.3006,18.8346,27.8754,40.9391,0.0000,-0.0000,-0.0000,0.5424,0.8179,0.2446,36.8317,91.3326,-74.9107,多,空,空,N/A,空,多,多,多,空,1,0.0660,0,-0.7256,0,-3.3641
HMSTR-USDT,2026-05-22 05:00,摆动点,多,6,0.0002,多,空,多,多,多,多,29.5144,86.3919,14.3006,18.2196,27.8754,40.9391,0.0000,-0.0000,-0.0000,0.5361,0.8179,0.2446,17.2144,91.3326,-74.9107,多,空,空,N/A,空,多,多,多,空,0,-0.2639,0,-0.5937,0,-3.4301
HMSTR-USDT,2026-05-22 06:00,DMI纯分,多,6,0.0002,多,空,多,多,多,多,19.5206,86.3919,14.3006,16.9901,27.8754,40.9391,0.0000,-0.0000,-0.0000,0.4589,0.8179,0.2446,-15.7480,91.3326,-74.9107,多,空,空,N/A,空,多,空,多,空,0,-0.1321,0,-1.7834,0,-3.5667
HMSTR-USDT,2026-05-22 06:00,摆动点,多,7,0.0002,多,空,多,多,多,多,19.5206,86.3919,14.3006,16.9901,27.8754,40.9391,0.0000,-0.0000,-0.0000,0.4589,0.8179,0.2446,-15.7480,91.3326,-74.9107,多,空,空,N/A,空,多,空,多,空,0,-0.1321,0,-1.7834,0,-3.5667
HMSTR-USDT,2026-05-22 07:00,摆动点,多,6,0.0002,多,空,多,多,多,多,47.7413,86.3919,14.3006,16.8348,27.8754,40.9391,0.0000,-0.0000,-0.0000,0.6939,0.8179,0.2446,25.8752,91.3326,-74.9107,多,空,空,N/A,空,多,多,多,空,0,-0.2626,0,-4.2022,0,-6.4347
HMSTR-USDT,2026-05-22 08:00,摆动点,多,6,0.0002,多,空,多,多,多,多,32.1068,81.0165,14.3006,16.8871,26.1015,40.9391,0.0000,-0.0000,-0.0000,0.4969,0.7432,0.2446,26.6323,82.8741,-74.9107,多,空,空,N/A,空,多,多,多,空,1,0.7251,0,-3.2960,0,-5.9987
HMSTR-USDT,2026-05-22 09:00,DMI纯分,多,6,0.0002,多,空,多,多,多,多,18.1793,81.0165,14.3006,16.3894,26.1015,40.9391,0.0000,-0.0000,-0.0000,0.3265,0.7432,0.2446,-46.2428,82.8741,-74.9107,多,空,空,N/A,空,多,空,多,空,1,0.5952,0,-2.4471,0,-6.2169
HMSTR-USDT,2026-05-22 09:00,摆动点,多,7,0.0002,多,空,多,多,多,多,18.1793,81.0165,14.3006,16.3894,26.1015,40.9391,0.0000,-0.0000,-0.0000,0.3265,0.7432,0.2446,-46.2428,82.8741,-74.9107,多,空,空,N/A,空,多,空,多,空,1,0.5952,0,-2.4471,0,-6.2169
HMSTR-USDT,2026-05-22 10:00,DMI纯分,多,6,0.0002,多,空,多,多,多,多,9.0014,81.0165,14.3006,15.9272,26.1015,40.9391,0.0000,-0.0000,-0.0000,0.2576,0.7432,0.2446,-78.3796,82.8741,-74.9107,多,空,空,多,空,多,空,多,空,0,-0.1984,0,-2.8439,0,-6.3492
HMSTR-USDT,2026-05-22 10:00,摆动点,多,7,0.0002,多,空,多,多,多,多,9.0014,81.0165,14.3006,15.9272,26.1015,40.9391,0.0000,-0.0000,-0.0000,0.2576,0.7432,0.2446,-78.3796,82.8741,-74.9107,多,空,空,多,空,多,空,多,空,0,-0.1984,0,-2.8439,0,-6.3492
HMSTR-USDT,2026-05-22 11:00,摆动点,多,6,0.0002,多,空,多,多,多,多,45.7136,81.0165,14.3006,15.9494,26.1015,40.9391,0.0000,-0.0000,-0.0000,0.5150,0.7432,0.2446,-41.4793,82.8741,-74.9107,多,空,空,N/A,空,多,空,多,空,0,-0.6583,0,-4.5425,0,-7.0441
HMSTR-USDT,2026-05-22 12:00,摆动点,多,6,0.0002,多,空,多,多,多,多,78.5326,66.8126,14.3006,16.7554,24.8047,40.9391,0.0000,-0.0000,-0.0000,0.8653,0.6161,0.2446,83.4015,58.4364,-74.9107,多,空,空,空,N/A,多,多,多,空,0,-1.5052,0,-4.4503,0,-6.4136
HMSTR-USDT,2026-05-22 13:00,摆动点,多,6,0.0002,多,空,多,多,多,多,62.1436,66.8126,14.3006,17.7655,24.8047,40.9391,0.0000,-0.0000,-0.0000,0.5842,0.6161,0.2446,64.4989,58.4364,-74.9107,多,空,空,N/A,N/A,多,多,多,空,0,-0.9204,0,-3.3531,0,-5.2597
HMSTR-USDT,2026-05-22 14:00,摆动点,多,6,0.0002,多,空,多,多,多,多,25.2820,66.8126,14.3006,16.9247,24.8047,40.9391,0.0000,-0.0000,-0.0000,0.0827,0.6161,0.2446,-99.5569,58.4364,-74.9107,多,空,空,多,N/A,多,空,多,空,0,-1.4579,0,-2.1869,0,-3.7111
HMSTR-USDT,2026-05-22 15:00,DMI纯分,多,6,0.0002,多,空,多,多,多,多,8.6153,66.8126,14.3006,15.8022,24.8047,40.9391,0.0000,-0.0000,-0.0000,0.1110,0.6161,0.2446,-141.3383,58.4364,-74.9107,多,空,空,多,N/A,多,多,多,空,0,-3.3135,0,-1.9881,0,-3.9099
HMSTR-USDT,2026-05-22 15:00,摆动点,多,7,0.0002,多,空,多,多,多,多,8.6153,66.8126,14.3006,15.8022,24.8047,40.9391,0.0000,-0.0000,-0.0000,0.1110,0.6161,0.2446,-141.3383,58.4364,-74.9107,多,空,空,多,N/A,多,多,多,空,0,-3.3135,0,-1.9881,0,-3.9099
HMSTR-USDT,2026-05-22 16:00,摆动点,多,6,0.0002,空,空,多,多,多,多,0.0000,22.9412,5.5558,14.9222,25.8428,38.1834,0.0000,-0.0000,-0.0000,0.0080,0.0304,0.1693,-163.5492,-101.9129,-95.7666,多,空,空,多,多,多,多,多,空,0,-2.5249,0,-2.6578,0,-3.4551
HMSTR-USDT,2026-05-22 17:00,摆动点,多,7,0.0002,空,空,多,多,多,多,6.7117,22.9412,5.5558,13.8669,25.8428,38.1834,-0.0000,-0.0000,-0.0000,0.1348,0.0304,0.1693,-125.6595,-101.9129,-95.7666,空,空,空,多,多,多,多,多,空,0,-2.1234,0,-2.8534,0,-3.9151
HMSTR-USDT,2026-05-22 18:00,摆动点,多,7,0.0001,空,空,多,多,多,多,1.6779,22.9412,5.5558,14.9835,25.8428,38.1834,-0.0000,-0.0000,-0.0000,-0.2918,0.0304,0.1693,-283.7302,-101.9129,-95.7666,空,空,空,多,多,多,多,多,空,0,-1.2105,0,-1.8157,0,-2.0175
HMSTR-USDT,2026-05-22 19:00,摆动点,多,7,0.0001,空,空,多,多,多,多,1.6779,22.9412,5.5558,17.4816,25.8428,38.1834,-0.0000,-0.0000,-0.0000,-0.3910,0.0304,0.1693,-382.5494,-101.9129,-95.7666,空,空,空,多,多,多,多,多,空,0,-0.6169,0,-2.3304,0,-0.1371
HMSTR-USDT,2026-05-22 20:00,DMI纯分,多,6,0.0001,空,空,多,多,多,多,10.9146,9.7719,5.5558,19.8017,27.0443,38.1834,-0.0000,-0.0000,-0.0000,-0.1004,-0.0250,0.1693,-265.8960,-157.0595,-95.7666,空,空,空,多,多,多,多,多,空,0,-0.4772,0,-2.7948,1,2.0450
HMSTR-USDT,2026-05-22 20:00,ADX加权,多,6,0.0001,空,空,多,多,多,多,10.9146,9.7719,5.5558,19.8017,27.0443,38.1834,-0.0000,-0.0000,-0.0000,-0.1004,-0.0250,0.1693,-265.8960,-157.0595,-95.7666,空,空,空,多,多,多,多,多,空,0,-0.4772,0,-2.7948,1,2.0450
HMSTR-USDT,2026-05-22 20:00,摆动点,多,8,0.0001,空,空,多,多,多,多,10.9146,9.7719,5.5558,19.8017,27.0443,38.1834,-0.0000,-0.0000,-0.0000,-0.1004,-0.0250,0.1693,-265.8960,-157.0595,-95.7666,空,空,空,多,多,多,多,多,空,0,-0.4772,0,-2.7948,1,2.0450
HMSTR-USDT,2026-05-22 21:00,摆动点,多,6,0.0001,空,空,多,空,多,多,23.7670,9.7719,5.5558,20.8129,27.0443,38.1834,-0.0000,-0.0000,-0.0000,0.0775,-0.0250,0.1693,-163.3861,-157.0595,-95.7666,空,空,空,多,多,多,多,多,空,0,-0.3390,0,-3.8644,1,0.8814
HMSTR-USDT,2026-05-22 22:00,摆动点,多,6,0.0001,空,空,多,空,多,多,24.9010,9.7719,5.5558,21.8009,27.0443,38.1834,-0.0000,-0.0000,-0.0000,0.0648,-0.0250,0.1693,-145.6537,-157.0595,-95.7666,空,空,空,多,多,多,多,多,空,1,0.4765,0,-3.6079,1,1.2253
HMSTR-USDT,2026-05-22 23:00,DMI纯分,多,6,0.0001,空,空,多,空,多,多,15.2004,9.7719,5.5558,23.8275,27.0443,38.1834,-0.0000,-0.0000,-0.0000,-0.0498,-0.0250,0.1693,-164.7972,-157.0595,-95.7666,空,空,空,多,多,多,多,多,空,1,2.0000,0,-2.6207,1,2.3448
HMSTR-USDT,2026-05-22 23:00,ADX加权,多,6,0.0001,空,空,多,空,多,多,15.2004,9.7719,5.5558,23.8275,27.0443,38.1834,-0.0000,-0.0000,-0.0000,-0.0498,-0.0250,0.1693,-164.7972,-157.0595,-95.7666,空,空,空,多,多,多,多,多,空,1,2.0000,0,-2.6207,1,2.3448
HMSTR-USDT,2026-05-22 23:00,摆动点,多,7,0.0001,空,空,多,空,多,多,15.2004,9.7719,5.5558,23.8275,27.0443,38.1834,-0.0000,-0.0000,-0.0000,-0.0498,-0.0250,0.1693,-164.7972,-157.0595,-95.7666,空,空,空,多,多,多,多,多,空,1,2.0000,0,-2.6207,1,2.3448
HMSTR-USDT,2026-05-23 01:00,摆动点,多,6,0.0001,空,空,多,多,多,多,34.4179,30.6058,5.5558,26.4956,27.9633,38.1834,-0.0000,-0.0000,-0.0000,0.2411,0.2785,0.1693,-85.6434,-105.6118,-95.7666,空,空,空,多,多,多,空,多,空,0,-0.4082,0,-1.9728,0,0.0000
HMSTR-USDT,2026-05-23 02:00,摆动点,多,6,0.0001,空,空,多,多,多,多,52.7989,30.6058,5.5558,26.6912,27.9633,38.1834,-0.0000,-0.0000,-0.0000,0.3207,0.2785,0.1693,-65.9653,-105.6118,-95.7666,空,空,空,N/A,多,多,空,多,空,0,-1.0840,0,-1.5583,0,-0.4743
HMSTR-USDT,2026-05-23 03:00,摆动点,多,6,0.0001,空,空,多,多,多,多,79.1657,30.6058,5.5558,26.3590,27.9633,38.1834,-0.0000,-0.0000,-0.0000,0.3692,0.2785,0.1693,-38.2752,-105.6118,-95.7666,空,空,空,N/A,多,多,空,多,空,0,-3.6511,0,-1.9608,0,-1.5551
HMSTR-USDT,2026-05-23 04:00,摆动点,多,7,0.0001,空,空,多,多,多,多,70.0191,7.6515,5.5558,26.5564,29.6922,38.1834,-0.0000,-0.0000,-0.0000,0.2496,-0.1581,0.1693,-61.6556,-193.4064,-95.7666,空,空,空,多,多,多,空,多,空,0,-2.6621,0,-0.8191,0,-0.4096
HMSTR-USDT,2026-05-23 05:00,摆动点,多,7,0.0001,空,空,多,多,多,多,71.5339,7.6515,5.5558,27.1070,29.6922,38.1834,-0.0000,-0.0000,-0.0000,0.2640,-0.1581,0.1693,-72.2057,-193.4064,-95.7666,空,空,空,多,多,多,空,多,空,0,-3.1421,0,-1.0929,0,-0.8197
HMSTR-USDT,2026-05-23 06:00,摆动点,多,7,0.0001,空,空,多,多,多,多,62.3158,7.6515,5.5558,27.6183,29.6922,38.1834,-0.0000,-0.0000,-0.0000,0.2485,-0.1581,0.1693,-69.2417,-193.4064,-95.7666,空,空,空,多,多,多,空,多,空,0,-3.0137,0,-0.2055,0,-0.1370
HMSTR-USDT,2026-05-23 07:00,摆动点,多,7,0.0001,空,空,多,多,多,多,27.4065,7.6515,5.5558,29.6687,29.6922,38.1834,-0.0000,-0.0000,-0.0000,-0.0292,-0.1581,0.1693,-144.7666,-193.4064,-95.7666,空,空,空,多,多,多,多,多,空,0,-0.9123,1,2.2456,1,1.5439
HMSTR-USDT,2026-05-23 08:00,DMI纯分,多,6,0.0001,空,空,多,多,多,多,19.7393,7.6515,5.5558,31.5725,31.3178,38.1834,-0.0000,-0.0000,-0.0000,0.0292,-0.1201,0.1693,-164.4177,-207.5222,-95.7666,空,空,空,多,多,多,多,多,空,1,0.2805,1,4.9790,1,1.4727
HMSTR-USDT,2026-05-23 08:00,ADX加权,多,6,0.0001,空,空,多,多,多,多,19.7393,7.6515,5.5558,31.5725,31.3178,38.1834,-0.0000,-0.0000,-0.0000,0.0292,-0.1201,0.1693,-164.4177,-207.5222,-95.7666,空,空,空,多,多,多,多,多,空,1,0.2805,1,4.9790,1,1.4727
HMSTR-USDT,2026-05-23 08:00,摆动点,多,8,0.0001,空,空,多,多,多,多,19.7393,7.6515,5.5558,31.5725,31.3178,38.1834,-0.0000,-0.0000,-0.0000,0.0292,-0.1201,0.1693,-164.4177,-207.5222,-95.7666,空,空,空,多,多,多,多,多,空,1,0.2805,1,4.9790,1,1.4727
HMSTR-USDT,2026-05-23 09:00,DMI纯分,多,6,0.0001,空,空,多,空,多,多,3.5890,7.6515,5.5558,33.3404,31.3178,38.1834,-0.0000,-0.0000,-0.0000,0.0093,-0.1201,0.1693,-168.5810,-207.5222,-95.7666,空,空,空,多,多,多,多,多,空,1,1.6220,1,4.9365,1,2.1157
HMSTR-USDT,2026-05-23 09:00,ADX加权,多,6,0.0001,空,空,多,空,多,多,3.5890,7.6515,5.5558,33.3404,31.3178,38.1834,-0.0000,-0.0000,-0.0000,0.0093,-0.1201,0.1693,-168.5810,-207.5222,-95.7666,空,空,空,多,多,多,多,多,空,1,1.6220,1,4.9365,1,2.1157
HMSTR-USDT,2026-05-23 09:00,摆动点,多,7,0.0001,空,空,多,空,多,多,3.5890,7.6515,5.5558,33.3404,31.3178,38.1834,-0.0000,-0.0000,-0.0000,0.0093,-0.1201,0.1693,-168.5810,-207.5222,-95.7666,空,空,空,多,多,多,多,多,空,1,1.6220,1,4.9365,1,2.1157
HMSTR-USDT,2026-05-23 10:00,DMI纯分,多,6,0.0001,空,空,多,空,多,多,2.0512,7.6515,5.5558,35.0616,31.3178,38.1834,-0.0000,-0.0000,-0.0000,0.0476,-0.1201,0.1693,-163.6928,-207.5222,-95.7666,空,空,空,多,多,多,多,多,空,1,2.6130,1,5.0141,1,1.9068
HMSTR-USDT,2026-05-23 10:00,ADX加权,多,6,0.0001,空,空,多,空,多,多,2.0512,7.6515,5.5558,35.0616,31.3178,38.1834,-0.0000,-0.0000,-0.0000,0.0476,-0.1201,0.1693,-163.6928,-207.5222,-95.7666,空,空,空,多,多,多,多,多,空,1,2.6130,1,5.0141,1,1.9068
HMSTR-USDT,2026-05-23 10:00,摆动点,多,7,0.0001,空,空,多,空,多,多,2.0512,7.6515,5.5558,35.0616,31.3178,38.1834,-0.0000,-0.0000,-0.0000,0.0476,-0.1201,0.1693,-163.6928,-207.5222,-95.7666,空,空,空,多,多,多,多,多,空,1,2.6130,1,5.0141,1,1.9068
HMSTR-USDT,2026-05-23 11:00,摆动点,多,6,0.0001,空,空,多,空,多,多,0.0000,7.6515,5.5558,36.8183,31.3178,38.1834,-0.0000,-0.0000,-0.0000,0.0598,-0.1201,0.1693,-156.5657,-207.5222,-95.7666,空,空,空,多,多,多,多,多,空,1,2.6912,1,5.0992,1,1.8414
